SID,MATRICULA,CVE_PROGRAMA,ESTADO,PERIODO,FECHA_ACT
8691,2023C08691,LIDE2020MX,Activo,2025CA,2024-08-21
8692,2020A08692,LIDE2020MX,Egresado,2022CC,2024-09-03
8693,2024B08693,LIGA2020MX,Activo,2024CC,2024-11-06
8694,2021A08694,LIAD2020MX,Baja Definitiva,2023CC,2024-10-28
8695,2023A08695,LIEN2022MX,Baja Definitiva,2024CC,2024-07-01
8696,2025A08696,LIDN2022MX,Baja Definitiva,2025CA,2024-09-10
8697,2020C08697,LIME2020MX,Titulado,2022CC,2024-07-05
8698,2022C08698,LICI2020MX,EGRESADO,2024CC,2024-08-22
8699,2019C08699,LISC2020MX,Baja Definitiva,2021CC,2024-06-22
8700,2022C08700,LICI2020MX,Egresado,2024CC,2024-06-21
8701,2024B08701,LIDN2022MX,Activo,2025CA,2025-02-01
8702,2019A08702,LISC2020MX,Titulado,2021CC,2024-06-24
8703,2021B08703,LIPS2020MX,Titulado,2023CC,2025-02-16
8704,2020B08704,LIIN2020MX,Egresado,2022CC,2024-11-28
8705,2018A08705,LIDN2022MX,Activo,2020CC,2024-07-31
8706,2020B08706,LIAD2020MX,Egresado,2022CC,2024-09-20
8707,2023C08707,LIIN2020MX,Baja Temporal,2025CA,2025-03-09
8708,2022C08708,LIDE2020MX,Activo,2024CC,2024-08-26
8709,2022B08709,LIIN2020MX,Egresado,2024CC,2024-11-11
8710,2025B08710,LIDN2022MX,Activo,2025CA,2024-09-13
8711,2023A08711,LIGA2020MX,Activo,2025CA,2024-06-03
8712,2020B08712,LIIN2020MX,Egresado,2022CC,2024-12-10
8713,2024C08713,LIED2020MX,Activo,2025CA,2024-07-15
8714,2024C08714,LIDN2022MX,Baja Definitiva,2024CC,2024-07-15
8715,2020A08715,LIDE2020MX,Baja Definitiva,2022CC,2024-12-22
8716,2021C08716,LIED2020MX,Activo,2023CC,2025-01-01
8717,2020A08717,LICI2020MX,Egresado,2022CC,2024-11-15
8718,2020B08718,LIPS2020MX,Egresado,2022CC,2024-08-06
8719,2024B08719,LIIN2020MX,Activo,2025CA,2024-08-03
8720,2021A08720,LIGA2020MX,Baja Definitiva,2023CC,2025-02-03
8721,2023A08721,LIDE2020MX,Activo,2025CA,2024-10-22
8722,2024B08722,LIGA2020MX,Activo,2024CC,2024-12-30
8723,2023B08723,LICO2020MX,Activo,2024CC,2024-09-12
8724,2025A08724,LIDE2020MX,Activo,2025CA,2024-06-18
8725,2025B08725,LIAD2020MX,Activo,2025CA,2025-01-05
8726,2021B08726,LIDN2022MX,Titulado,2023CC,2024-07-02
8727,2021A08727,LIDN2022MX,Titulado,2023CC,2024-12-17
8728,2024B08728,LIME2020MX,Baja Temporal,2025CA,2025-03-05
8729,2023A08729,LIPS2020MX,Activo,2025CA,2024-10-18
8730,2018B08730,LICI2020MX,Egresado,2020CC,2024-09-26
8731,2022A08731,LIED2020MX,Egresado,2024CC,2025-01-25
8732,2023C08732,LIED2020MX,Activo,2025CA,2024-10-31
8733,2023A08733,LIDN2022MX,Activo,2025CA,2024-09-27
8734,2025B08734,LISC2020MX,Baja Temporal,2025CA,2024-10-30
8735,2024A08735,LICO2020MX,Activo,2025CA,13-12-2024
8736,2023C08736,LISC2020MX,Activo,2025CA,2024-08-29
8737,2022A08737,LIAD2020MX,Egresado,2024CC,2024-07-16
8738,2022B08738,LIPS2020MX,Egresado,2024CC,2025-01-17
8739,2022B08739,LIGA2020MX,Titulado,2024CC,2025-01-17
8740,2025A08740,LIDE2020MX,Activo,2025CA,2024-10-30
8741,2022A08741,LIPS2020MX,Egresado,2024CC,2024-11-25
8742,2022A08742,LIGA2020MX,Egresado,2024CC,2025-01-26
8743,2018B08743,LISC2020MX,Egresado,2020CC,2024-10-26
8744,2020A08744,LICI2020MX,Egresado,2022CC,2024-10-03
8745,2024B08745,LIAD2020MX,Activo,2024CC,2024-12-16
8746,2024A08746,LIGA2020MX,activo,2025CA,2024-10-18
8747,2024B08747,LIDN2022MX,Activo,2025CA,2024-06-12
8748,2024C08748,LICO2020MX,Activo,2024CC,2024-09-08
8749,2024B08749,LIEN2022MX,Activo,2025CA,2024-10-26
8750,2019A08750,LIME2020MX,Activo,2021CC,2024-10-28
8751,2020A08751,LICO2020MX,Egresado,2022CC,2024-06-26
8752,2023B08752,LIME2020MX,Activo,2025CA,2024-08-08
8753,2024A08753,LIDN2022MX,Baja Definitiva,2024CC,2024-07-30
8754,2023A08754,LISC2020MX,Activo,2025CA,2024-12-15
8755,2019B08755,LIGA2020MX,Baja Definitiva,2021CC,2024-12-18
8756,2023C08756,LIDE2020MX,Activo,2025CA,2024-08-16
8757,2024C08757,LIED2020MX,Baja Temporal,2024CC,2024-08-19
8758,2025C08758,LIDN2022MX,Activo,2025CA,2025-03-08
8759,2021B08759,LIED2020MX,Egresado,2023CC,2024-12-18
8760,2019A08760,LIPS2020MX,Activo,2021CC,2025-02-04
8761,2021B08761,LICI2020MX,Egresado,2023CC,2025-02-23
8762,2022C08762,LIAD2020MX,Egresado,2024CC,2024-08-29
8762,2022C08762,LIAD2020MX,Egresado,2024CC,2024-08-29
8763,2025B08763,LIDE2020MX,Activo,2025CA,2025-02-27
8764,2024B08764,LICI2020MX,Activo,2025CA,2024-11-16
8765,2024C08765,LIDE2020MX,Activo,2024CC,2024-07-29
8766,2024A08766,LIEN2022MX,Activo,2024CC,2024-10-03
8767,2020B08767,LIDE2020MX,Titulado,2022CC,2024-10-11
8768,2022A08768,LICO2020MX,Titulado,2024CC,2024-07-18
8769,2021C08769,LISC2020MX,Activo,2023CC,2024-11-23
8770,2020A08770,LIEN2022MX,Egresado,2023CA,08 Jan 2025
8771,2023B08771,LIDE2020MX,Activo,2024CC,2024-08-24
8772,2018B08772,LIED2020MX,Titulado,2020CC,2024-11-25
8773,2023C08773,LIME2020MX,Activo,2025CA,2024-07-21
8774,2024B08774,LIDN2022MX,Baja Definitiva,2025CA,2024-11-09
8775,2020B08775,LIED2020MX,Baja Definitiva ,2022CC,2025-03-09
8776,2023C08776,LIDN2022MX,Activo,2024CC,2024-12-26
8777,2023B08777,LIME2020MX,Activo,2024CC,2024-07-07
8778,2021A08778,LICO2020MX,Baja Definitiva,2023CC,2024-12-30
8779,2024C08779,LIAD2020MX,Activo,2025CA,2024-06-17
8780,2024B08780,LIED2020MX,Activo,2025CA,2024-09-09
8781,2022A08781,LIPS2020MX,Activo,2024CC,2024-06-10
8782,2024A08782,LIAD2020MX,Baja Temporal,2025CA,2025-02-16
8783,2024A08783,LIDN2022MX,Activo,2025CA,2025-01-27
8784,2024B08784,LIDE2020MX,Activo,2025CA,2025-02-04
8785,2024A08785,LIDE2020MX,Activo,2024CC,2024-06-20
8786,2022A08786,LICI2020MX,Activo,2024CC,2024-08-05
8787,2020A08787,LIAD2020MX,Titulado,2022CC,2025-03-07
8788,2021C08788,LIED2020MX,Titulado,2023CC,2024-09-28
8789,2020A08789,LICO2020MX,Activo,2022CC,2024-09-15
8790,2021C08790,LIGA2020MX,Egresado,2023CC,2024-06-20
8791,2023C08791,LIDE2020MX,Activo,2025CA,2025-03-09
8792,2020C08792,LISC2020MX,Titulado,2022CC,2024-10-09
8793,2020A08793,LICO2020MX,Activo,2022CC,2024-06-27
8794,2024A08794,LIDE2020MX,Activo,2024CC,2025-03-04
8795,2024B08795,LIAD2020MX,Activo,2024CC,2024-08-27
8796,2022C08796,LISC2020MX,Egresado,2024CC,2024-10-13
8797,2020B08797,LIDE2020MX,Activo,2022CC,2025-02-17
8798,2024A08798,LIDE2020MX,Activo,2025CA,20-10-2024
8799,2025B08799,LIDN2022MX,Activo,2025CA,2024-06-19
8800,2022A08800,LIPS2020MX,Egresado,2024CC,2025-02-10
8801,2019B08801,LISC2020MX,Egresado,2021CC,2024-09-12
8802,2019A08802,LIDN2022MX,Egresado,2021CC,2024-06-11
8803,2022A08803,LIDN2022MX,Egresado,2024CC,2024-09-04
8804,2025B08804,LIME2020MX,Activo,2025CA,10/21/2024
8805,2020B08805,LIAD2020MX,Activo,2022CC,2024-09-29
8806,2019C08806,LIDN2022MX,titulado,2021CC,2024-06-14
8807,2020A08807,LIDE2020MX,Activo,2022CC,2024-07-07
8808,2020B08808,LIDN2022MX,Titulado,2022CC,2024-09-04
8809,2023C08809,LIDE2020MX,Activo,2024CC,2024-08-24
8810,2018C08810,LICI2020MX,Egresado,2020CC,2024-12-16
8811,2021C08811,LIGA2020MX,Egresado,2023CC,2024-06-08
8812,2025C08812,LIGA2020MX,Activo,2025CA,2024-12-02
8813,2024A08813,LIED2020MX,Activo,2024CC,2024-07-18
8814,2023A08814,LIGA2020MX,activo,2025CA,10 Sep 2024
8815,2023C08815,LIDN2022MX,Activo,2025CA,2024-12-13
8816,2022C08816,LISC2020MX,Titulado,2024CC,2024-10-07
8817,2021A08817,LIDE2020MX,Activo,2023CC,16/10/2024
8818,2023B08818,LISC2020MX,Activo,2025CA,2024-08-17
8819,2022C08819,LIDN2022MX,Titulado,2024CC,2024-10-05
8820,2023B08820,LIDE2020MX,Activo,2024CC,2025-01-07
8821,2023A08821,LIED2020MX,Activo,2024CC,2024-10-20
8822,2024B08822,LIED2020MX,Activo,2024CC,2025-02-25
8823,2024B08823,LIEN2022MX,Baja Definitiva,2025CA,2024-06-23
8824,2021C08824,LIIN2020MX,Titulado,2023CC,2024-09-18
8825,2023B08825,LIAD2020MX,Activo,2024CC,2024-09-30
8826,2023C08826,LICO2020MX,Activo,2025CA,2024-10-16
8827,2023B08827,LIGA2020MX,Activo,2025CA,2025-02-16
8828,2019C08828,LIED2020MX,Activo,2021CC,07-02-2025
8829,2023C08829,LISC2020MX,Activo,2025CA,2024-12-03
8830,2024B08830,LICI2020MX,Baja Temporal,2025CA,2024-08-28
8831,2024C08831,LIDN2022MX,Activo,2025CA,2024-07-04
8832,2025B08832,LIGA2020MX,Activo,2025CA,2025-03-13
8833,2023A08833,LIME2020MX,Activo,2025CA,2024-11-21
8834,2024C08834,LIDN2022MX,Activo,2025CA,2024-07-17
8835,2020B08835,LIDN2022MX,Egresado,2022CC,2025-01-06
8836,2024B08836,LIDE2020MX,Activo,2025CA,2024-06-07
8837,2021C08837,LISC2020MX,Titulado,2023CC,2024-09-04
8838,2022B08838,LICI2020MX,Activo,2024CC,2024-07-17
8839,2022C08839,LIAD2020MX,Activo,2024CC,2024-08-30
8840,2020B08840,LIME2020MX,Egresado,2022CC,2024-06-26
8841,2024A08841,LIAD2020MX,Activo,2024CC,2024-12-19
8842,2022B08842,LIDN2022MX,Titulado,2024CC,2024-09-22
8843,2023C08843,LIED2020MX,Activo,2025CA,2024-09-27
8844,2022A08844,LICI2020MX,Titulado,2024CC,2024-06-09
8845,2024C08845,LIIN2020MX,Activo,2024CC,2025-01-09
8846,2025A08846,LIIN2020MX,Activo,2025CA,2025-02-19
8847,2022C08847,LIPS2020MX,Egresado,2024CC,2024-11-25
8848,2020C08848,LICO2020MX,Egresado,2022CC,2024-12-07
8849,2021B08849,LICI2020MX,Activo,2023CC,2024-09-28
8850,2019A08850,LIDN2022MX,Egresado,2021CC,2024/10/15
8851,2018C08851,LIEN2022MX,Egresado,2021CA,2024-10-04
8852,2023B08852,LIDN2022MX,Baja Temporal,2025CA,2024-08-06
8853,2022B08853,LIME2020MX,Activo,2024CC,2024-06-30
8854,2025C08854,LIEN2022MX,Activo,2025CA,2024-11-19
8855,2024A08855,LIED2020MX,Activo,2024CC,2025-01-09
8856,2025A08856,LICO2020MX,Activo,2025CA,2025-01-28
8857,2024C08857,LICI2020MX,Activo,2024CC,2024-07-31
8858,2019A08858,LICI2020MX,Baja Definitiva,2021CC,2024-10-13
8859,2021C08859,LIAD2020MX,Activo,2023CC,2024-09-24
8860,2020B08860,LICO2020MX,Activo,2022CC,2024-08-07
8861,2021C08861,LIED2020MX,Titulado,2023CC,2025-01-05
8862,2020A08862,LICO2020MX, Egresado,2022CC,2024-06-03
8863,2023C08863,LIAD2020MX,Activo,2025CA,2024-07-17
8864,2022A08864,LIDN2022MX,Titulado,2024CC,2024-11-26
8865,2024A08865,LIEN2022MX,Activo,2025CA,2024-12-28
8866,2020B08866,LICI2020MX,Activo,2022CC,2024-12-31
8867,2023C08867,LIDE2020MX,Activo,2025CA,2024-12-12
8868,2024B08868,LIPS2020MX,Baja Definitiva,2025CA,2024-12-10
8869,2021A08869,LIGA2020MX,Egresado,2023CC,2024-09-06
8870,2025B08870,LIDN2022MX,Activo,2025CA,2024-10-31
8871,2021C08871,LIAD2020MX,Egresado,2023CC,2024-10-01
8872,2024C08872,LIME2020MX,Activo,2025CA,2024-11-15
8873,2025B08873,LIEN2022MX,Activo,2025CA,2024-08-07
8874,2023C08874,LIME2020MX,Activo,2025CA,2025-01-20
8875,2024B08875,LIIN2020MX,Baja Temporal,2025CA,2024-06-26
8876,2023C08876,LICO2020MX,Activo,2025CA,2025-01-07
8877,2023B08877,LIDN2022MX,Activo,2025CA,2024-08-02
8878,2023A08878,LISC2020MX,Activo,2025CA,2025-01-10
8879,2022C08879,LIGA2020MX,Egresado,2024CC,2025-02-09
8880,2022A08880,LIPS2020MX,Egresado,2024CC,2024-09-04
8881,2023C08881,LICO2020MX,Activo,2025CA,2024-12-14
8882,2025C08882,LIAD2020MX,Activo,2025CA,2025-01-24
8882,2025C08882,LIAD2020MX,Activo,2025CA,2025-01-24
8883,2022B08883,LIPS2020MX,Baja Definitiva,2024CC,2024-09-16
8884,2023B08884,LIAD2020MX,Activo,2025CA,2024-09-23
8885,2023A08885,LIDE2020MX,Activo,2025CA,2024-06-29
8886,2022C08886,LICI2020MX,Egresado,2024CC,2024-11-14
8887,2025B08887,LIDN2022MX,Activo,2025CA,2024-12-21
8888,2021A08888,LICO2020MX,Egresado,2023CC,2024-08-03
8889,2022A08889,LIEN2022MX,Titulado,2025CA,2024-08-10
8890,2022B08890,LIME2020MX,Egresado,2024CC,2024-08-15
8891,2021C08891,LIDE2020MX,Egresado,2023CC,2024-11-28
8892,2020C08892,LIME2020MX,Egresado,2022CC,06/15/2024
8893,2021C08893,LIEN2022MX,Baja Definitiva,2024CA,2024-08-23
8894,2023C08894,LIPS2020MX,Activo,2025CA,2024-10-07
8895,2019B08895,LIGA2020MX,Egresado,2021CC,2024-11-16
8896,2021A08896,LICO2020MX,Titulado,2023CC,2024-09-18
8897,2024C08897,LIED2020MX,Activo,2024CC,2025-03-06
8898,2020B08898,LISC2020MX,Activo,2022CC,2024-11-03
8899,2021A08899,LIME2020MX,Egresado,2023CC,2024-12-03
8900,2018B08900,LICO2020MX,Activo,2020CC,2025-01-29
8901,2020A08901,LIDE2020MX,Titulado,2022CC,2025-02-17
8902,2023C08902,LIAD2020MX, Activo,2025CA,25/10/2024
8903,2024C08903,LIME2020MX,Activo,2025CA,2025-03-10
8904,2022B08904,LIIN2020MX,Egresado,2024CC,2024-06-19
8905,2023C08905,LIGA2020MX,Activo,2024CC,2024-06-08
8906,2023A08906,LICO2020MX,Activo,2025CA,2025-02-07
8907,2025A08907,LIAD2020MX,Activo,2025CA,2024-11-18
8908,2018A08908,LIEN2022MX,Egresado,2021CA,2024-12-05
8909,2023A08909,LISC2020MX,Activo,2025CA,2024-06-24
8910,2024B08910,LICI2020MX,Activo,2025CA,2024-07-09
8911,2023B08911,LIED2020MX,Activo,2025CA,2024-09-18
8912,2023C08912,LISC2020MX,Baja Definitiva,2025CA,2024-07-01
8913,2019A08913,LIIN2020MX,Activo,2021CC,2024-08-13
8914,2020B08914,LIDN2022MX,Activo,2022CC,2024-11-16
8915,2022C08915,LIEN2022MX,Activo,2025CA,2024-11-22
8916,2022C08916,LIAD2020MX,Egresado,2024CC,2024-11-25
8917,2023C08917,LIIN2020MX,Baja Temporal,2025CA,2024-07-19
8918,2025C08918,LIIN2020MX,Activo,2025CA,2024-11-27
8919,2022C08919,LIEN2022MX,Titulado,2025CA,2024-12-01
8920,2018A08920,LIDN2022MX,Baja Definitiva,2020CC,2024-08-06
8921,2024C08921,LIGA2020MX,Activo,2025CA,2024-06-20
8922,2020B08922,LIGA2020MX,Activo,2022CC,2024-10-24
8923,2022B08923,LISC2020MX,Egresado,2024CC,2024-06-23
8924,2021B08924,LIDN2022MX,Egresado,2023CC,2024-06-30
8925,2024A08925,LIED2020MX,Baja Temporal,2025CA,2025-01-07
8926,2024A08926,LIPS2020MX,Activo,2024CC,2024-06-29
8927,2019B08927,LICO2020MX,Titulado,2021CC,2024-06-10
8928,2020B08928,LISC2020MX,Egresado,2022CC,2024-10-21
8929,2025B08929,LIDN2022MX,Activo,2025CA,2025-01-03
8930,2023C08930,LICI2020MX,Baja Temporal,2025CA,2024-09-08
8931,2021A08931,LIEN2022MX,Activo,2024CA,2025-01-12
8932,2021A08932,LICI2020MX,Activo,2023CC,2024-12-14
8933,2021B08933,LIDE2020MX,Egresado,2023CC,2024-09-06
8934,2023B08934,LIIN2020MX,Activo,2025CA,2025-03-06
8935,2025B08935,LICO2020MX,Activo,2025CA,2024-06-19
8936,2024B08936,LIPS2020MX,Activo,2024CC,2025-03-07
8937,2023C08937,LIIN2020MX,Activo,2024CC,2024-11-15
8938,2024A08938,LIDN2022MX,Baja Temporal,2024CC,2025-01-25
8939,2022C08939,LISC2020MX,Titulado,2024CC,2025-02-09
8940,2022B08940,LIIN2020MX,EGRESADO,2024CC,2024-11-29
8941,2021B08941,LIME2020MX,Titulado,2023CC,2024-11-07
8942,2019A08942,LIEN2022MX,Baja Definitiva,2022CA,2024-12-02
8943,2022C08943,LIDN2022MX,Egresado,2024CC,26-08-2024
8944,2019C08944,LIDN2022MX,Activo,2021CC,10-10-2024
8945,2021C08945,LIDE2020MX,Titulado,2023CC,2024-10-18
8946,2023C08946,LIDE2020MX,Activo,2024CC,2024-11-05
8947,2023B08947,LIEN2022MX,Activo,2025CA,2025-02-16
8948,2022B08948,LIEN2022MX,Baja Definitiva,2024CC,26-12-2024
8949,2023C08949,LIIN2020MX,Baja Temporal,2025CA,2025-01-16
8950,2023C08950,LIPS2020MX,Activo,2025CA,2024-10-10
8951,2023A08951,LIIN2020MX,Baja Definitiva,2025CA,2024-06-13
8952,2019A08952,LISC2020MX,Egresado,2021CC,2025-01-01
8953,2023B08953,LISC2020MX,Baja Temporal,2025CA,2024-09-05
8954,2020A08954,LIAD2020MX,Activo,2022CC,2024-10-08
8955,2022C08955,LICI2020MX,Egresado,2024CC,2025-02-24
8956,2025C08956,LICI2020MX,Activo,2025CA,2024-07-22
8956,2025C08956,LICI2020MX,Activo,2025CA,2024-07-22
8957,2025A08957,LISC2020MX,Activo,2025CA,2024-10-18
8958,2021C08958,LICI2020MX,Baja Definitiva,2023CC,2024-10-02
8958,2021C08958,LICI2020MX,Baja Definitiva,2023CC,2024-10-02
8959,2023B08959,LIDN2022MX,Baja Definitiva,2024CC,2024-09-09
8960,2024B08960,LIME2020MX,Activo,2025CA,2025-01-21
8961,2023B08961,LICI2020MX,Baja Temporal,2025CA,2024-08-17
8962,2021C08962,LIAD2020MX,Egresado,2023CC,2024-11-19
8963,2024B08963,LIIN2020MX,Activo,2024CC,05-01-2025
8964,2024B08964,LIEN2022MX,Baja Definitiva,2025CA,2024-06-21
8965,2023A08965,LICO2020MX,Baja Definitiva,2024CC,2024-11-10
8966,2024C08966,LIME2020MX,Baja Definitiva,2025CA,2024-11-09
8967,2025B08967,LIEN2022MX,Baja Definitiva,2025CA,2024-06-30
8968,2023B08968,LIPS2020MX,Activo,2024CC,2024-08-10
8969,2023A08969,LIDN2022MX,Activo,2025CA,2024-08-29
8970,2018C08970,LIME2020MX,Egresado,2020CC,2025-01-13
8971,2023C08971,LICO2020MX,Activo,2025CA,2024-07-08
8972,2020A08972,LIED2020MX,Egresado,2022CC,2024-09-21
8973,2024C08973,LIDE2020MX,Activo,2025CA,2024-12-07
8974,2024C08974,LIME2020MX,Activo,2025CA,2025-03-01
8975,2024C08975,LIEN2022MX,Activo,2025CA,2024-11-05
8976,2024C08976,LIDE2020MX,Activo,2025CA,2024-12-17
8977,2022B08977,LICI2020MX,Egresado,2024CC,2025-02-22
8977,2022B08977,LICI2020MX,Egresado,2024CC,2025-02-22
8978,2020A08978,LIED2020MX,Egresado,2022CC,2024-06-19
8979,2024A08979,LIEN2022MX,Baja Definitiva,2025CA,2024-06-21
8980,2024A08980,LIED2020MX,Baja Definitiva,2025CA,2025-02-17
8981,2018C08981,LIAD2020MX,Activo,2020CC,2024-12-09
8982,2021C08982,LIME2020MX,Egresado,2023CC,2024-11-25
8983,2018A08983,LIAD2020MX,Egresado,2020CC,2025-02-16
8984,2021C08984,LISC2020MX,Titulado,2023CC,2024-12-05
8985,2021B08985,LIDE2020MX,Activo,2023CC,2024-07-02
8986,2024A08986,LISC2020MX,Activo,2024CC,2024-11-09
8987,2023A08987,LIDN2022MX,Activo,2024CC,2025-01-10
8988,2024B08988,LIED2020MX,Activo,2025CA,2025-02-09
8989,2024B08989,LIDN2022MX,Baja Temporal,2024CC,2024-12-31
8990,2020B08990,LIGA2020MX,Egresado,2022CC,2024-12-11
8991,2019A08991,LIGA2020MX,Egresado,2021CC,2025-01-28
8992,2020B08992,LIDN2022MX,Titulado,2022CC,2024-09-12
8993,2021C08993,LIIN2020MX,Egresado,2023CC,2025-02-09
8994,2019B08994,LISC2020MX,Egresado,2021CC,2024-06-14
8995,2023A08995,LICI2020MX,Activo,2025CA,2024-12-17
8996,2025C08996,LICO2020MX,Baja Temporal,2025CA,2025-02-06
8997,2024C08997,LICI2020MX, Activo,2025CA,2024-12-28
8998,2023A08998,LIPS2020MX,Baja Temporal,2024CC,2025-01-17
8999,2024C08999,LIDE2020MX,Activo,2025CA,2024-06-15
9000,2018A09000,LIDE2020MX,Activo,2020CC,2024-08-08
9001,2020C09001,LIGA2020MX,Egresado,2022CC,2024-07-15
9002,2025C09002,LICO2020MX,Activo,2025CA,2025-01-12
9003,2023C09003,LIDN2022MX,Activo,2025CA,2025-03-13
9004,2023B09004,LIDE2020MX,Activo,2024CC,2024-11-15
9005,2019C09005,LIAD2020MX,Egresado ,2021CC,2024-10-29
9006,2019B09006,LIDN2022MX,Titulado,2021CC,2025-03-14
9007,2023B09007,LICO2020MX,Activo,2025CA,2025-02-04
9008,2024B09008,LICO2020MX,Activo,2025CA,2024-10-16
9009,2021B09009,LIED2020MX,Activo,2023CC,2024-08-01
9010,2023A09010,LICI2020MX,Activo,2024CC,2024-09-09
9011,2023B09011,LIIN2020MX,baja temporal,2025CA,2024-08-28
9012,2023C09012,LIME2020MX,Baja Temporal,2025CA,2024-06-28
9013,2020C09013,LIGA2020MX,Titulado,2022CC,2024-06-23
9014,2023C09014,LIDN2022MX,Activo,2025CA,2024-07-22
9015,2024B09015,LIAD2020MX,Baja Definitiva,2024CC,2024-06-20
9016,2021A09016,LIPS2020MX,Egresado,2023CC,2025-01-24
9017,2024C09017,LISC2020MX,Activo,2024CC,2024-08-16
9018,2020A09018,LIED2020MX,Titulado,2022CC,2024-07-28
9019,2019A09019,LIAD2020MX,Egresado,2021CC,2024-09-06
9020,2021B09020,LIGA2020MX,Baja Definitiva,2023CC,2025-02-03
9021,2024A09021,LICI2020MX,Activo,2025CA,2024-07-17
9022,2025A09022,LIDN2022MX,Baja Temporal,2025CA,2024-09-19
9023,2020A09023,LIGA2020MX,Titulado,2022CC,2025-01-25
9024,2024A09024,LISC2020MX,Activo,2025CA,2024-12-23
9025,2024C09025,LISC2020MX,Baja Temporal,2025CA,2024-11-28
9026,2023B09026,LICI2020MX,Baja Definitiva,2025CA,2024-11-01
9027,2024B09027,LICO2020MX,Activo,2025CA,2024-10-23
9028,2024C09028,LIIN2020MX,Activo,2025CA,2024-11-26
9029,2024C09029,LIPS2020MX,Activo,2024CC,09 Nov 2024
9030,2024B09030,LIEN2022MX,Baja Definitiva,2024CC,06/26/2024
9031,2023A09031,LICO2020MX,Activo,2025CA,2024-07-19
9032,2023C09032,LIGA2020MX,Activo,2024CC,2024-09-13
9033,2018A09033,LIGA2020MX,Titulado,2020CC,2025-02-21
9034,2022C09034,LIIN2020MX,Activo,2024CC,2024-08-31
9035,2025C09035,LICI2020MX,Activo,2025CA,2024-11-04
9036,2022A09036,LIDN2022MX,Activo,2024CC,2024-06-07
9037,2023B09037,LIPS2020MX,Baja Definitiva,2025CA,2024-09-18
9038,2023A09038,LIDE2020MX,Activo,2025CA,2025-02-06
9039,2019A09039,LIDE2020MX,Egresado,2021CC,2024-12-04
9040,2024A09040,LICO2020MX,Activo,2025CA,2024-12-19
9041,2025C09041,LIEN2022MX,Baja Temporal,2025CA,2024-06-16
9042,2023C09042,LIEN2022MX,Activo,2024CC,2024-08-07
9043,2019B09043,LIEN2022MX,Egresado,2022CA,2025-02-21
9044,2020C09044,LIME2020MX,Titulado,2022CC,2024-11-14
9045,2025C09045,LIPS2020MX,Baja Temporal,2025CA,2024-12-31
9046,2019A09046,LIIN2020MX,Titulado,2021CC,19 Jan 2025
9047,2023C09047,LIIN2020MX,Activo,2025CA,2024-10-17
9048,2024B09048,LIED2020MX,Activo,2024CC,2024-07-14
9049,2021C09049,LISC2020MX,Egresado,2023CC,2024-07-07
9050,2024B09050,LIEN2022MX,Activo,2025CA,2024-08-03
9051,2023A09051,LIAD2020MX,Activo,2025CA,2024-06-01
9052,2025C09052,LIDE2020MX,Activo,2025CA,2025-02-20
9053,2023C09053,LIEN2022MX,Baja Temporal,2025CA,2025-02-17
9054,2025B09054,LIIN2020MX,Activo,2025CA,2024-10-12
9055,2023A09055,LIEN2022MX,Activo,2025CA,2024-07-23
9056,2018C09056,LIED2020MX,Egresado,2020CC,2024-10-13
9057,2020A09057,LIED2020MX,Titulado,2022CC,2024-06-12
9058,2023B09058,LIGA2020MX,Activo,2025CA,2024-08-07
9059,2018A09059,LIME2020MX,Activo,2020CC,2024-09-13
9060,2021A09060,LISC2020MX,Activo,2023CC,2024-10-14
9061,2018C09061,LIDN2022MX,Activo,2020CC,2024-08-11
9062,2022A09062,LIIN2020MX,Egresado,2024CC,2024-11-19
9063,2023C09063,LIDN2022MX,Activo,2025CA,2025-02-20
9064,2025C09064,LIAD2020MX,Activo,2025CA,2024-11-03
9065,2022B09065,LIME2020MX,Egresado,2024CC,2025-01-17
9066,2024A09066,LIEN2022MX,Activo,2025CA,2024-10-11
9067,2020A09067,LICI2020MX,Activo,2022CC,2024-08-22
9067,2020A09067,LICI2020MX,Activo,2022CC,2024-08-22
9068,2019C09068,LIEN2022MX,Egresado,2022CA,2025-01-20
9069,2023B09069,LIDE2020MX,Activo,2025CA,2024-11-03
9070,2023C09070,LIIN2020MX,Activo,2025CA,2025-03-08
9071,2019B09071,LIDN2022MX,Titulado,2021CC,2024-10-20
9072,2024C09072,LIDN2022MX,Activo,2025CA,2024-07-25
9073,2021C09073,LIDE2020MX,Egresado,2023CC,2024-06-02
9074,2022A09074,LIAD2020MX,Activo,2024CC,2024-08-23
9075,2021B09075,LIME2020MX,Activo,2023CC,2025-01-03
9076,2024C09076,LISC2020MX,Activo,2024CC,2024-10-19
9077,2024C09077,LICO2020MX,Baja Temporal,2025CA,06/08/2024
9077,2024C09077,LICO2020MX,Baja Temporal,2025CA,06/08/2024
9078,2023B09078,LIED2020MX,Activo,2025CA,2024-06-06
9079,2024A09079,LICO2020MX,Activo,2024CC,2024-08-31
9080,2020A09080,LIDN2022MX,Baja Definitiva,2022CC,2024-09-17
9081,2020C09081,LIIN2020MX,Baja Definitiva,2022CC,2024-11-04
9082,2023A09082,LIAD2020MX,Activo,2024CC,2025-03-02
9083,2024A09083,LISC2020MX,Baja Temporal,2025CA,2025-03-07
9084,2025B09084,LIPS2020MX,Activo,2025CA,2024-08-20
9085,2024C09085,LIEN2022MX,Activo,2025CA,02/01/2025
