SID,NUM_TRANSACCION,PERIODO,TIPO_CARGO,MONTO,SALDO,FECHA_ACT
8877,TXN-2025-045534,2024CC,Colegiatura,4709.91,0.0,2025-09-03
8878,TXN-2020-045535,2023CA,Inscripción,3630.67,0.0,2020-02-08
8878,TXN-2021-045536,2023CB,Colegiatura,0,0.0,2021-01-19
8878,TXN-2022-045537,2023CC,Reinscripción,3230.04,0.0,2022-08-13
8878,TXN-2023-045538,2024CA,Reinscripción,2176.67,0.0,2023-08-16
8878,TXN-2024-045539,2024CB,Colegiatura,6034.17,0.0,2024-04-16
8878,TXN-2025-045540,2024CC,Colegiatura,3880.96,1113.42,2025-03-09
8879,TXN-2020-045541,2022CA,Inscripción,3542.47,0.0,2020-10-12
8879,TXN-2021-045542,2022CB,Colegiatura,6197.41,0.0,2021-07-26
8879,TXN-2022-045543,2022CC,Colegiatura,5586.81,0.0,2022-09-14
8879,TXN-2023-045544,2023CA,Colegiatura,4914.29,589.18,2023-12-14
8879,TXN-2024-045545,2023CB,Colegiatura,5668.26,2359.34,2024-01-21
8879,TXN-2025-045546,2023CC,Colegiatura,4398.65,0.0,2025-03-04
8880,TXN-2020-045547,2022CA,Inscripción,5204.74,0.0,2020-10-07
8880,TXN-2021-045548,2022CB,Reinscripción,3011.92,0.0,2021-05-19
8880,TXN-2022-045549,2022CC,Reinscripción,3228.1,0.0,2022-03-14
8880,TXN-2023-045550,2023CA,Colegiatura,3930.76,0.0,2023-06-09
8880,TXN-2024-045551,2023CB,Colegiatura,6017.54,0.0,2024-09-12
8880,TXN-2025-045552,2023CC,Colegiatura,4699.35,0.0,2025-08-15
8881,TXN-2020-045553,2023CA,Inscripción,3303.79,0.0,2020-05-30
8881,TXN-2021-045554,2023CB,Colegiatura,4390.98,0.0,2021-09-22
8881,TXN-2022-045555,2023CC,Colegiatura,5936.68,0.0,2022-05-21
8881,TXN-2023-045556,2024CA,Colegiatura,4828.06,0.0,2023-05-05
8881,TXN-2024-045557,2024CB,Colegiatura,4752.69,2352.53,2024-01-08
8881,TXN-2025-045558,2024CC,Colegiatura,3995.75,2973.25,2025-03-16
8882,TXN-2020-045559,2025CA,Inscripción,2718.51,0.0,2020-04-18
8882,TXN-2021-045560,2025CA,Colegiatura,4865.76,0.0,2021-08-27
8883,TXN-2020-045561,2022CA,Inscripción,3380.79,0.0,2020-06-30
8883,TXN-2021-045562,2022CB,Colegiatura,4547.31,3199.03,2021-01-22
8883,TXN-2022-045563,2022CC,Colegiatura,5474.2,1584.26,2022-01-09
8883,TXN-2023-045564,2023CA,Colegiatura,4455.8,717.02,2023-08-10
8883,TXN-2024-045565,2023CB,Colegiatura,5052.27,0.0,2024-04-08
8883,TXN-2025-045566,2023CC,Colegiatura,5402.67,0.0,2025-02-17
8884,TXN-2020-045567,2023CA,Inscripción,2886.52 ,0.0,2020-10-31
8884,TXN-2021-045568,2023CB,Reinscripción,3349.74,0.0,2021-08-25
8884,TXN-2022-045569,2023CC,Reinscripción,3482.8,3068.01,2022-04-10
8884,TXN-2023-045570,2024CA,Colegiatura,3902.96,0.0,2023-07-04
8884,TXN-2024-045571,2024CB,Colegiatura,4527.47,0.0,2024-01-03
8884,TXN-2025-045572,2024CC,Colegiatura,5714.81,0.0,2025-06-25
8885,TXN-2020-045573,2023CA,Inscripción,4547.33,0.0,2020-05-16
8885,TXN-2021-045574,2023CB,Colegiatura,5003.53,4114.16,2021-05-21
8885,TXN-2022-045575,2023CC,Reinscripción,2630.48,0.0,2022-01-30
8885,TXN-2023-045576,2024CA,Colegiatura,5790.46,0.0,2023-07-13
8885,TXN-2024-045577,2024CB,Colegiatura,5486.89,0.0,2024-05-04
8885,TXN-2025-045578,2024CC,Colegiatura,5162.8,0.0,2025-05-30
8886,TXN-2020-045579,2022CA,Inscripción,2763.01,0.0,2020-07-01
8886,TXN-2021-045580,2022CB,Colegiatura,3813.78,1828.35,2021-03-11
8886,TXN-2022-045581,2022CC,Colegiatura,6114.43,0.0,2022-09-08
8886,TXN-2023-045582,2023CA,Colegiatura,5700.03,0.0,2023-02-09
8886,TXN-2024-045583,2023CB,Colegiatura,4668.61,0.0,2024-09-17
8886,TXN-2025-045584,2023CC,Colegiatura,4507.99,0.0,2025-10-21
8887,TXN-2020-045585,2025CA,Inscripción,2971.49,0.0,2020-11-21
8887,TXN-2021-045586,2025CA,Reinscripción,2892.99,0.0,2021-12-15
8888,TXN-2020-045587,2021CA,Inscripción,3647.74,0.0,2020-01-03
8888,TXN-2021-045588,2021CB,Colegiatura,6025.15,0.0,2021-08-18
8888,TXN-2022-045589,2021CC,Colegiatura,5608.14,0.0,2022-09-20
8888,TXN-2023-045590,2022CA,Colegiatura,4885.42,0.0,2023-12-24
8888,TXN-2024-045591,2022CB,Colegiatura,4537.81,0.0,2024-05-10
8888,TXN-2025-045592,2022CC,Reinscripción,3349.16,0.0,2025-10-16
8889,TXN-2020-045593,2022CA,Inscripción,2685.87,0.0,2020-08-31
8889,TXN-2021-045594,2022CB,Reinscripción,1591.77,0.0,2021-02-10
8889,TXN-2022-045595,2022CC,Colegiatura,4963.72,3558.71,2022-04-18
8889,TXN-2023-045596,2023CA,Reinscripción,2326.13,0.0,2023-01-20
8889,TXN-2024-045597,2023CB,Colegiatura,4872.47,0.0,2024-09-07
8889,TXN-2025-045598,2023CC,Colegiatura,5957.52,0.0,2025-05-30
8890,TXN-2020-045599,2022CA,Inscripción,2976.85,1998.72,2020-10-24
8890,TXN-2021-045600,2022CB,Colegiatura,4285.64,2945.53,2021-10-07
8890,TXN-2022-045601,2022CC,Colegiatura,4717.1,0.0,2022-10-02
8890,TXN-2023-045602,2023CA,Colegiatura,4094.64,0.0,2023-04-06
8890,TXN-2024-045603,2023CB,Colegiatura,5093.89,0.0,2024-04-29
8890,TXN-2025-045604,2023CC,Colegiatura,N/A,0.0,2025-10-23
8891,TXN-2020-045605,2021CA,Inscripción,,0.0,2020-07-18
8891,TXN-2021-045606,2021CB,Colegiatura,4026.21,0.0,2021-05-29
8891,TXN-2022-045607,2021CC,Colegiatura,-,0.0,2022-09-17
8891,TXN-2023-045608,2022CA,Colegiatura,NULL,5311.9,2023-10-13
8891,TXN-2024-045609,2022CB,Reinscripción,1737.65,0.0,2024-10-04
8891,TXN-2025-045610,2022CC,Colegiatura,4007.24,0.0,2025-08-26
8892,TXN-2020-045611,2020CA,Inscripción,4807.43,0.0,2020-04-27
8892,TXN-2021-045612,2020CB,Colegiatura,3878.16,0.0,2021-03-14
8892,TXN-2022-045613,2020CC,Colegiatura,6193.55,0.0,2022-02-06
8892,TXN-2023-045614,2021CA,Colegiatura,4052.76,0.0,2023-04-26
8892,TXN-2024-045615,2021CB,Reinscripción,2480.73,0.0,2024-02-22
8892,TXN-2025-045616,2021CC,Colegiatura,5748.45,0.0,2025-11-04
8893,TXN-2020-045617,2021CA,Inscripción,3014.54,0.0,2020-01-26
8893,TXN-2021-045618,2021CB,Colegiatura,3902.78,0.0,2021-02-19
8893,TXN-2022-045619,2021CC,Colegiatura,4003.3,0.0,2022-05-14
8893,TXN-2023-045620,2022CA,Colegiatura,4645.73,0.0,2023-09-12
8893,TXN-2024-045621,2022CB,Colegiatura,6164.19,0.0,2024-06-24
8893,TXN-2025-045622,2022CC,Colegiatura,5785.46,573.49,2025-02-22
8894,TXN-2020-045623,2023CA,Inscripción,4095.55,0.0,2020-08-05
8894,TXN-2021-045624,2023CB,Colegiatura,5369.31,0.0,2021-02-13
8894,TXN-2022-045625,2023CC,Colegiatura,4866.67,723.02,2022-06-02
8894,TXN-2023-045626,2024CA,Colegiatura,4475.27,0.0,2023-10-26
8894,TXN-2024-045627,2024CB,Colegiatura,3860.65,0.0,2024-05-23
8894,TXN-2025-045628,2024CC,Colegiatura,4197.67,0.0,2025-10-24
8895,TXN-2020-045629,2020CA,Inscripción,4475.31,0.0,2020-07-12
8895,TXN-2021-045630,2020CA,Colegiatura,5387.69,0.0,2021-09-05
8895,TXN-2022-045631,2020CA,Reinscripción,2355.65,0.0,2022-07-14
8895,TXN-2023-045632,2020CA,Colegiatura,5676.35,4880.93,2023-02-14
8895,TXN-2024-045633,2020CB,Colegiatura,5499.56,0.0,2024-06-17
8895,TXN-2025-045634,2020CC,Reinscripción,2748.41,0.0,2025-06-24
8896,TXN-2020-045635,2021CA,Inscripción,5269.97,0.0,2020-10-18
8896,TXN-2021-045636,2021CB,Reinscripción,2853.55,0.0,2021-08-05
8896,TXN-2022-045637,2021CC,Colegiatura,4016.43,0.0,2022-07-26
8896,TXN-2023-045638,2022CA,Reinscripción,1726.98,0.0,2023-09-30
8896,TXN-2024-045639,2022CB,Colegiatura,4589.83,0.0,2024-11-28
8896,TXN-2025-045640,2022CC,Colegiatura,4322.41,2201.01,2025-02-09
8897,TXN-2020-045641,2024CA,Inscripción,3620.03,0.0,2020-03-14
8897,TXN-2021-045642,2024CB,Colegiatura,4789.96,1918.63,2021-09-08
8897,TXN-2022-045643,2024CC,Reinscripción,3408.62,0.0,2022-06-13
8898,TXN-2020-045644,2020CA,Inscripción,3216.36,963.36,2020-10-07
8898,TXN-2021-045645,2020CB,Reinscripción,2594.07,0.0,2021-04-24
8898,TXN-2022-045646,2020CC,Colegiatura,4458.72,3765.25,2022-04-27
8898,TXN-2023-045647,2021CA,Colegiatura,0,0.0,2023-12-01
8898,TXN-2024-045648,2021CB,Colegiatura,5353.57,0.0,2024-04-27
8898,TXN-2025-045649,2021CC,Reinscripción,2195.73,0.0,2025-05-10
8899,TXN-2020-045650,2021CA,Inscripción,3149.82,0.0,2020-05-25
8899,TXN-2021-045651,2021CB,Reinscripción,3208.33,0.0,2021-11-04
8899,TXN-2022-045652,2021CC,Colegiatura,4847.5,0.0,2022-10-25
8899,TXN-2023-045653,2022CA,Colegiatura,4228.62,0.0,2023-10-08
8899,TXN-2024-045654,2022CB,Colegiatura,4676.3,0.0,2024-07-11
8899,TXN-2025-045655,2022CC,Colegiatura,4987.52,0.0,2025-07-11
8900,TXN-2020-045656,2020CA,Inscripción,2876.77,1839.35,2020-05-05
8900,TXN-2021-045657,2020CA,Colegiatura,5779.51,0.0,2021-12-19
8900,TXN-2022-045658,2020CA,Colegiatura,6114.84,5543.55,2022-10-11
8900,TXN-2023-045659,2020CA,Colegiatura,4183.35,1297.83,2023-06-27
8900,TXN-2024-045660,2020CA,Reinscripción,2835.87,0.0,2024-11-25
8900,TXN-2025-045661,2020CA,Colegiatura,5385.74,3260.52,2025-08-30
8901,TXN-2020-045662,2020CA,Inscripción,3075.13,0.0,2020-12-26
8901,TXN-2021-045663,2020CB,Colegiatura,4484.11,4384.78,2021-10-27
8901,TXN-2022-045664,2020CC,Colegiatura,5712.37,0.0,2022-10-18
8901,TXN-2023-045665,2021CA,Reinscripción,2726.32,0.0,2023-10-19
8901,TXN-2024-045666,2021CB,Colegiatura,4477.61,0.0,2024-01-26
8901,TXN-2025-045667,2021CC,Colegiatura,3850.66,0.0,2025-01-26
8902,TXN-2020-045668,2023CA,Inscripción,2988.21,0.0,2020-04-04
8902,TXN-2021-045669,2023CB,Colegiatura,5836.24,5011.96,2021-09-26
8902,TXN-2022-045670,2023CC,Colegiatura,4244.62,0.0,2022-10-01
8902,TXN-2023-045671,2024CA,Colegiatura,5347.72,0.0,2023-11-05
8902,TXN-2024-045672,2024CB,Colegiatura,5017.82,0.0,2024-09-05
8902,TXN-2025-045673,2024CC,Colegiatura,5311.9,0.0,2025-05-13
8903,TXN-2020-045674,2024CA,Inscripción,3882.18,0.0,2020-08-25
8903,TXN-2021-045675,2024CB,Colegiatura,5120.66,0.0,2021-12-13
8903,TXN-2022-045676,2024CC,Colegiatura,3978.88,657.44,2022-06-19
8903,TXN-2023-045677,2025CA,Colegiatura,4209.37,3800.28,2023-10-31
8904,TXN-2020-045678,2022CA,Inscripción,3344.3,0.0,2020-08-24
8904,TXN-2021-045679,2022CB,Reinscripción,1707.93,0.0,2021-03-04
8904,TXN-2022-045680,2022CC,Colegiatura,5641.35,2949.33,2022-09-24
8904,TXN-2023-045681,2023CA,Colegiatura,4531.31,0.0,2023-10-07
8904,TXN-2024-045682,2023CB,Colegiatura,5434.06,0.0,2024-05-25
8904,TXN-2025-045683,2023CC,Colegiatura,4781.55,0.0,2025-02-24
8905,TXN-2020-045684,2023CA,Inscripción,4061.47,0.0,2020-02-22
8905,TXN-2021-045685,2023CB,Colegiatura,4284.06,0.0,2021-01-01
8905,TXN-2022-045686,2023CC,Colegiatura,3857.41,0.0,2022-09-09
8905,TXN-2023-045687,2024CA,Colegiatura,3873.63,0.0,2023-06-19
8905,TXN-2024-045688,2024CB,Reinscripción,3198.54,0.0,2024-11-28
8905,TXN-2025-045689,2024CC,Colegiatura,4634.08,0.0,2025-10-25
8906,TXN-2020-045690,2023CA,Inscripción,5296.71,3570.16,2020-12-28
8906,TXN-2021-045691,2023CB,Colegiatura,4826.77,4411.26,2021-07-05
8906,TXN-2022-045692,2023CC,Colegiatura,5343.47,2115.22,2022-05-05
8906,TXN-2023-045693,2024CA,Colegiatura,4511.18,0.0,2023-09-14
8906,TXN-2024-045694,2024CB,Colegiatura,4005.24,0.0,2024-08-16
8906,TXN-2025-045695,2024CC,Colegiatura,4350.22,0.0,2025-03-08
8907,TXN-2020-045696,2025CA,Inscripción,2831.22,1937.67,2020-09-24
8907,TXN-2021-045697,2025CA,Reinscripción,3072.24,0.0,2021-10-23
8908,TXN-2020-045698,2020CA,Inscripción,3451.46,0.0,2020-07-23
8908,TXN-2021-045699,2020CA,Reinscripción,2907.34,0.0,2021-03-19
8908,TXN-2022-045700,2020CA,Colegiatura,5835.56,0.0,2022-08-10
8908,TXN-2023-045701,2020CA,Colegiatura,4449.09,3904.49,2023-06-17
8908,TXN-2024-045702,2020CA,Colegiatura,4863.76,0.0,2024-04-08
8908,TXN-2025-045703,2020CA,Colegiatura,5403.05,4543.36,2025-01-09
8909,TXN-2020-045704,2023CA,Inscripción,3879.29,0.0,2020-04-21
8909,TXN-2021-045705,2023CB,Colegiatura,4371.94,0.0,2021-04-04
8909,TXN-2022-045706,2023CC,Colegiatura,5881.11,0.0,2022-05-21
8909,TXN-2023-045707,2024CA,Colegiatura,5592.82,1810.12,2023-09-06
8909,TXN-2024-045708,2024CB,Colegiatura,5737.81,1672.6,2024-10-01
8909,TXN-2025-045709,2024CC,Colegiatura,4352.89,0.0,2025-10-22
8910,TXN-2020-045710,2024CA,Inscripción,2550.95,0.0,2020-11-01
8910,TXN-2021-045711,2024CB,Reinscripción,2394.71,0.0,2021-01-12
8910,TXN-2022-045712,2024CC,Reinscripción,2258.1,0.0,2022-09-04
8910,TXN-2023-045713,2025CA,Colegiatura,5292.52,4043.85,2023-08-18
8910,TXN-2024-045714,2025CA,Colegiatura,3945.76,1230.47,2024-03-04
8911,TXN-2020-045715,2023CA,Inscripción,4331.3,3869.76,2020-11-02
8911,TXN-2021-045716,2023CB,Colegiatura,4978.06,0.0,2021-02-04
8911,TXN-2022-045717,2023CC,Colegiatura,3816.28,1126.17,2022-02-16
8911,TXN-2023-045718,2024CA,Reinscripción,2949.73,0.0,2023-10-10
8911,TXN-2024-045719,2024CB,Colegiatura,4610.69,2370.83,2024-07-04
8911,TXN-2025-045720,2024CC,Colegiatura,0,0.0,2025-09-17
8912,TXN-2020-045721,2023CA,Inscripción,4370.37,0.0,2020-05-19
8912,TXN-2021-045722,2023CB,Reinscripción,1765.9,0.0,2021-04-09
8912,TXN-2022-045723,2023CC,Reinscripción,3441.34,0.0,2022-06-19
8912,TXN-2023-045724,2024CA,Colegiatura,6178.75,521.81,2023-10-02
8912,TXN-2024-045725,2024CB,Colegiatura,4812.91,0.0,2024-07-17
8912,TXN-2025-045726,2024CC,Reinscripción,2718.87,0.0,2025-06-01
8913,TXN-2020-045727,2020CA,Inscripción,5123.6,0.0,2020-10-31
8913,TXN-2021-045728,2020CA,Reinscripción,1701.39,0.0,2021-05-28
8913,TXN-2022-045729,2020CA,Reinscripción,1990.82,0.0,2022-08-15
8913,TXN-2023-045730,2020CA,Colegiatura,5210.72,0.0,2023-11-23
8913,TXN-2024-045731,2020CB,Colegiatura,4807.47,0.0,2024-10-08
8913,TXN-2025-045732,2020CC,Colegiatura,5288.04,0.0,2025-09-16
8914,TXN-2020-045733,2020CA,Inscripción,4020.81,0.0,2020-11-09
8914,TXN-2021-045734,2020CB,Colegiatura,4352.09,1232.47,2021-09-01
8914,TXN-2022-045735,2020CC,Colegiatura,4479.13,0.0,2022-10-23
8914,TXN-2023-045736,2021CA,Reinscripción,2518.99,1039.19,2023-09-05
8914,TXN-2024-045737,2021CB,Colegiatura,5166.58,789.69,2024-02-19
8914,TXN-2025-045738,2021CC,Colegiatura,4263.07,0.0,2025-10-15
8915,TXN-2020-045739,2022CA,Inscripción,4872.22,0.0,2020-03-15
8915,TXN-2021-045740,2022CB,Colegiatura,4108.35,3144.83,2021-10-23
8915,TXN-2022-045741,2022CC,Colegiatura,4815.48,3922.69,2022-01-31
8915,TXN-2023-045742,2023CA,Colegiatura,5246.29,0.0,2023-02-06
8915,TXN-2024-045743,2023CB,Colegiatura,5220.06,0.0,2024-09-07
8915,TXN-2025-045744,2023CC,Colegiatura,3891.45,0.0,2025-12-10
8916,TXN-2020-045745,2022CA,Inscripción,4753.59,4353.76,2020-07-12
8916,TXN-2021-045746,2022CB,Reinscripción,1956.67,0.0,2021-05-07
8916,TXN-2022-045747,2022CC,Colegiatura,4879.41,0.0,2022-10-07
8916,TXN-2023-045748,2023CA,Reinscripción,2802.87,0.0,2023-06-25
8916,TXN-2024-045749,2023CB,Reinscripción,3423.58,1864.7,2024-04-08
8916,TXN-2025-045750,2023CC,Colegiatura,5218.48,0.0,2025-10-28
8917,TXN-2020-045751,2023CA,Inscripción,2527.85,0.0,2020-03-06
8917,TXN-2021-045752,2023CB,Colegiatura,3814.28,3318.91,2021-04-21
8917,TXN-2022-045753,2023CC,Colegiatura,5383.44,544.06,2022-01-10
8917,TXN-2023-045754,2024CA,Reinscripción,1686.64,0.0,2023-02-19
8917,TXN-2024-045755,2024CB,Colegiatura,4194.63,0.0,2024-03-14
8917,TXN-2025-045756,2024CC,Reinscripción,2731.92,2164.58,2025-01-30
8918,TXN-2020-045757,2025CA,Inscripción,2751.48,0.0,2020-10-11
8918,TXN-2021-045758,2025CA,Reinscripción,1521.01,1292.04,2021-07-05
8919,TXN-2020-045759,2022CA,Inscripción,4183.57,0.0,2020-12-14
8919,TXN-2021-045760,2022CB,Colegiatura,5524.72,0.0,2021-05-30
8919,TXN-2022-045761,2022CC,Colegiatura,6031.73,0.0,2022-12-16
8919,TXN-2023-045762,2023CA,Reinscripción,2235.29,0.0,2023-06-29
8919,TXN-2024-045763,2023CB,Reinscripción,1997.04,0.0,2024-11-13
8919,TXN-2025-045764,2023CC,Reinscripción,3388.92,0.0,2025-09-04
8920,TXN-2020-045765,2020CA,Inscripción,4482.48,0.0,2020-01-19
8920,TXN-2021-045766,2020CA,Colegiatura,4875.1,0.0,2021-09-25
8920,TXN-2022-045767,2020CA,Reinscripción,1685.27,0.0,2022-11-28
8920,TXN-2023-045768,2020CA,Colegiatura,6016.97,0.0,2023-02-10
8920,TXN-2024-045769,2020CA,Reinscripción,N/A,0.0,2024-05-31
8920,TXN-2025-045770,2020CA,Reinscripción,2983.1,0.0,2025-09-06
8921,TXN-2020-045771,2024CA,Inscripción,3745.77,0.0,2020-09-16
8921,TXN-2021-045772,2024CB,Colegiatura,6112.11,2464.36,2021-06-04
8921,TXN-2022-045773,2024CC,Colegiatura,3927.62,0.0,2022-02-11
8921,TXN-2023-045774,2025CA,Reinscripción,3176.96,0.0,2023-12-27
8921,TXN-2024-045775,2025CA,Colegiatura,4152.52,0.0,2024-04-10
8922,TXN-2020-045776,2020CA,Inscripción,3595.04,0.0,2020-02-08
8922,TXN-2021-045777,2020CB,Reinscripción,2940.78,0.0,2021-01-26
8922,TXN-2022-045778,2020CC,Colegiatura,5793.64,0.0,2022-07-27
8922,TXN-2023-045779,2021CA,Reinscripción,2301.65,1389.09,2023-05-01
8922,TXN-2024-045780,2021CB,Colegiatura,3961.17,0.0,2024-12-26
8922,TXN-2025-045781,2021CC,Colegiatura,5505.64,0.0,2025-12-25
8923,TXN-2020-045782,2022CA,Inscripción,2849.43,2004.86,2020-05-28
8923,TXN-2021-045783,2022CB,Colegiatura,0,0.0,2021-08-24
8923,TXN-2022-045784,2022CC,Colegiatura,6109.29,0.0,2022-03-09
8923,TXN-2023-045785,2023CA,Reinscripción,1899.0,0.0,2023-10-31
8923,TXN-2024-045786,2023CB,Colegiatura,4577.69,1692.29,2024-03-18
8923,TXN-2025-045787,2023CC,Colegiatura,6070.86,0.0,2025-11-01
8924,TXN-2020-045788,2021CA,Inscripción,5277.56,0.0,2020-06-01
8924,TXN-2021-045789,2021CB,Reinscripción,1645.67,0.0,2021-12-27
8924,TXN-2022-045790,2021CC,Colegiatura,4229.55,0.0,2022-07-19
8924,TXN-2023-045791,2022CA,Colegiatura,4038.72,0.0,2023-12-23
8924,TXN-2024-045792,2022CB,Colegiatura,5414.67,0.0,2024-06-06
8924,TXN-2025-045793,2022CC,Colegiatura,4498.98,0.0,2025-05-18
8925,TXN-2020-045794,2024CA,Inscripción,3356.15,0.0,2020-08-07
8925,TXN-2021-045795,2024CB,Colegiatura,5243.7,0.0,2021-05-14
8925,TXN-2022-045796,2024CC,Colegiatura,4994.79,0.0,2022-12-13
8925,TXN-2023-045797,2025CA,Reinscripción,2173.66,0.0,2023-05-20
8925,TXN-2024-045798,2025CA,Colegiatura,4173.52,0.0,2024-09-09
8926,TXN-2020-045799,2024CA,Inscripción,4848.27,0.0,2020-03-03
8926,TXN-2021-045800,2024CB,Colegiatura,3874.84,0.0,2021-12-06
8926,TXN-2022-045801,2024CC,Reinscripción,2367.21,1644.43,2022-07-08
8927,TXN-2020-045802,2020CA,Inscripción,4913.33,0.0,2020-06-24
8927,TXN-2021-045803,2020CA,Colegiatura,4650.36,1885.27,2021-10-17
8927,TXN-2022-045804,2020CA,Colegiatura,5251.95,0.0,2022-06-09
8927,TXN-2023-045805,2020CA,Reinscripción,2637.7,0.0,2023-11-26
8927,TXN-2024-045806,2020CB,Reinscripción,2829.66,0.0,2024-01-01
8927,TXN-2025-045807,2020CC,Colegiatura,4789.36,0.0,2025-07-21
8928,TXN-2020-045808,2020CA,Inscripción,5055.4,1115.8,2020-01-19
8928,TXN-2021-045809,2020CB,Colegiatura,5837.41,0.0,2021-12-02
8928,TXN-2022-045810,2020CC,Colegiatura,6110.57,0.0,2022-11-04
8928,TXN-2023-045811,2021CA,Reinscripción,1997.29,774.29,2023-07-13
8928,TXN-2024-045812,2021CB,Colegiatura,4552.73,0.0,2024-03-07
8928,TXN-2025-045813,2021CC,Colegiatura,4386.11,3191.25,2025-11-08
8929,TXN-2020-045814,2025CA,Inscripción,4225.63,0.0,2020-01-14
8930,TXN-2020-045815,2023CA,Inscripción,2876.84,0.0,2020-02-01
8930,TXN-2021-045816,2023CB,Colegiatura,5815.09,0.0,2021-03-08
8930,TXN-2022-045817,2023CC,Colegiatura,3950.26,0.0,2022-06-26
8930,TXN-2023-045818,2024CA,Reinscripción,3069.03,0.0,2023-08-30
8930,TXN-2024-045819,2024CB,Reinscripción,3142.48,0.0,2024-10-21
8930,TXN-2025-045820,2024CC,Reinscripción,2474.73 ,0.0,2025-07-09
8931,TXN-2020-045821,2021CA,Inscripción,2695.59,0.0,2020-10-25
8931,TXN-2021-045822,2021CB,Colegiatura,4266.39,2697.69,2021-03-13
8931,TXN-2022-045823,2021CC,Colegiatura,5518.23,0.0,2022-06-06
8931,TXN-2023-045824,2022CA,Colegiatura,5131.19,0.0,2023-01-06
8931,TXN-2024-045825,2022CB,Colegiatura,4022.17,1879.01,2024-01-14
8931,TXN-2025-045826,2022CC,Colegiatura,4531.5,0.0,2025-07-09
8932,TXN-2020-045827,2021CA,Inscripción,3734.09,2147.93,2020-01-09
8932,TXN-2021-045828,2021CB,Colegiatura,3915.22,0.0,2021-11-18
8932,TXN-2022-045829,2021CC,Colegiatura,4605.89,0.0,2022-11-16
8932,TXN-2023-045830,2022CA,Colegiatura,4251.41,0.0,2023-01-03
8932,TXN-2024-045831,2022CB,Colegiatura,6054.35,0.0,2024-06-28
8932,TXN-2025-045832,2022CC,Reinscripción,3498.44,0.0,2025-10-28
8933,TXN-2020-045833,2021CA,Inscripción,4512.98,0.0,2020-12-11
8933,TXN-2021-045834,2021CB,Colegiatura,4668.37,4445.42,2021-08-18
8933,TXN-2022-045835,2021CC,Colegiatura,4656.6,0.0,2022-03-13
8933,TXN-2023-045836,2022CA,Colegiatura,3825.25,0.0,2023-04-30
8933,TXN-2024-045837,2022CB,Colegiatura,5556.96,0.0,2024-10-16
8933,TXN-2025-045838,2022CC,Reinscripción,3330.17,0.0,2025-05-01
8934,TXN-2020-045839,2023CA,Inscripción,NULL,0.0,2020-01-29
8934,TXN-2021-045840,2023CB,Reinscripción,2252.09,0.0,2021-10-25
8934,TXN-2022-045841,2023CC,Reinscripción,2067.01,0.0,2022-09-30
8934,TXN-2023-045842,2024CA,Colegiatura,4527.84,4401.91,2023-08-27
8934,TXN-2024-045843,2024CB,Colegiatura,4404.25,2827.89,2024-04-01
8934,TXN-2025-045844,2024CC,Colegiatura,4599.54,0.0,2025-09-02
8935,TXN-2020-045845,2025CA,Inscripción,4279.37,0.0,2020-06-15
8936,TXN-2020-045846,2024CA,Inscripción,3755.11,3458.03,2020-02-15
8936,TXN-2021-045847,2024CB,Colegiatura,4711.88,0.0,2021-10-12
8936,TXN-2022-045848,2024CC,Colegiatura,4282.19,0.0,2022-01-12
8937,TXN-2020-045849,2023CA,Inscripción,2904.22,0.0,2020-01-21
8937,TXN-2021-045850,2023CB,Reinscripción,2724.35,0.0,2021-12-14
8937,TXN-2022-045851,2023CC,Reinscripción,3054.37,0.0,2022-05-20
8937,TXN-2023-045852,2024CA,Colegiatura,4305.68,802.4,2023-05-29
8937,TXN-2024-045853,2024CB,Colegiatura,5827.76,1587.88,2024-06-17
8937,TXN-2025-045854,2024CC,Colegiatura,4864.74,0.0,2025-09-28
8938,TXN-2020-045855,2024CA,Inscripción,2564.28,0.0,2020-12-07
8938,TXN-2021-045856,2024CB,Colegiatura,4835.64,3057.2,2021-06-07
8938,TXN-2022-045857,2024CC,Colegiatura,4351.09,1677.96,2022-11-02
8939,TXN-2020-045858,2022CA,Inscripción,3195.72,854.67,2020-01-28
8939,TXN-2021-045859,2022CB,Colegiatura,4249.94,2522.79,2021-06-10
8939,TXN-2022-045860,2022CC,Colegiatura,5922.67,0.0,2022-05-12
8939,TXN-2023-045861,2023CA,Colegiatura,4949.96,0.0,2023-02-22
8939,TXN-2024-045862,2023CB,Colegiatura,5183.13,0.0,2024-01-25
8939,TXN-2025-045863,2023CC,Colegiatura,6150.91,0.0,2025-03-31
8940,TXN-2020-045864,2022CA,Inscripción,3494.34,0.0,2020-02-22
8940,TXN-2021-045865,2022CB,Colegiatura,4943.95,0.0,2021-05-06
8940,TXN-2022-045866,2022CC,Reinscripción,1788.48,0.0,2022-04-30
8940,TXN-2023-045867,2023CA,Colegiatura,5679.01,0.0,2023-06-04
8940,TXN-2024-045868,2023CB,Colegiatura,4961.25,0.0,2024-10-11
8940,TXN-2025-045869,2023CC,Reinscripción,1611.86,0.0,2025-02-09
8941,TXN-2020-045870,2021CA,Inscripción,4325.43,0.0,2020-09-14
8941,TXN-2021-045871,2021CB,Colegiatura,4108.41,0.0,2021-02-21
8941,TXN-2022-045872,2021CC,Reinscripción,2684.68,0.0,2022-06-12
8941,TXN-2023-045873,2022CA,Colegiatura,5102.74,0.0,2023-05-16
